"","Species","month_year","month","year","Events","Total_animals","Subadult_animals","active_days","sighting_per_day","sighting_per_month","animals_per_day","animals_per_month","subadult_animals_per_day","subadult_animals_per_month"
"602","Sciurus vulgaris","2021-03","03","2021",4,4,0,866,0.0046189376443418,0.143187066974596,0.0046189376443418,0.143187066974596,0,0
"603","Sciurus vulgaris","2021-04","04","2021",2,2,0,769,0.00260078023407022,0.0780234070221066,0.00260078023407022,0.0780234070221066,0,0
"604","Sciurus vulgaris","2021-05","05","2021",1,1,0,814,0.00122850122850123,0.0380835380835381,0.00122850122850123,0.0380835380835381,0,0
"605","Sciurus vulgaris","2021-06","06","2021",2,2,0,797,0.00250941028858218,0.0752823086574655,0.00250941028858218,0.0752823086574655,0,0
"606","Sciurus vulgaris","2021-08","08","2021",3,3,0,909,0.0033003300330033,0.102310231023102,0.0033003300330033,0.102310231023102,0,0
"607","Sciurus vulgaris","2022-02","02","2022",1,1,0,559,0.00178890876565295,0.0500894454382826,0.00178890876565295,0.0500894454382826,0,0
"608","Sciurus vulgaris","2022-04","04","2022",1,1,0,712,0.00140449438202247,0.0421348314606742,0.00140449438202247,0.0421348314606742,0,0
"609","Sciurus vulgaris","2022-05","05","2022",1,1,0,801,0.00124843945068664,0.0387016229712859,0.00124843945068664,0.0387016229712859,0,0
"610","Sciurus vulgaris","2022-06","06","2022",1,1,0,731,0.00136798905608755,0.0410396716826265,0.00136798905608755,0.0410396716826265,0,0
"611","Sus scrofa","2020-01","01","2020",20,29,0,615,0.032520325203252,1.00813008130081,0.0471544715447154,1.46178861788618,0,0
"612","Sus scrofa","2020-02","02","2020",10,12,0,678,0.0147492625368732,0.427728613569322,0.0176991150442478,0.513274336283186,0,0
"613","Sus scrofa","2020-03","03","2020",17,27,3,758.5,0.022412656558998,0.694792353328939,0.035596572181938,1.10349373764008,0.003955174686882,0.122610415293342
"614","Sus scrofa","2020-04","04","2020",20,36,0,784,0.0255102040816327,0.76530612244898,0.0459183673469388,1.37755102040816,0,0
"615","Sus scrofa","2020-05","05","2020",16,21,0,779,0.0205391527599487,0.636713735558408,0.0269576379974326,0.835686777920411,0,0
"616","Sus scrofa","2020-06","06","2020",14,25,8,700,0.02,0.6,0.0357142857142857,1.07142857142857,0.0114285714285714,0.342857142857143
"617","Sus scrofa","2020-07","07","2020",29,55,16,733,0.0395634379263302,1.22646657571623,0.0750341064120055,2.32605729877217,0.0218281036834925,0.676671214188267
"618","Sus scrofa","2020-08","08","2020",62,102,24,808,0.0767326732673267,2.37871287128713,0.126237623762376,3.91336633663366,0.0297029702970297,0.920792079207921
"619","Sus scrofa","2020-09","09","2020",49,102,33,767,0.0638852672750978,1.91655801825293,0.132985658409387,3.98956975228162,0.0430247718383312,1.29074315514993
"620","Sus scrofa","2020-10","10","2020",30,54,0,765,0.0392156862745098,1.2156862745098,0.0705882352941176,2.18823529411765,0,0
"621","Sus scrofa","2020-11","11","2020",10,14,0,691,0.0144717800289436,0.434153400868307,0.020260492040521,0.607814761215629,0,0
"622","Sus scrofa","2020-12","12","2020",23,55,2,548,0.041970802919708,1.30109489051095,0.10036496350365,3.11131386861314,0.00364963503649635,0.113138686131387
"623","Sus scrofa","2021-01","01","2021",11,26,0,749,0.0146862483311081,0.455273698264352,0.0347129506008011,1.07610146862483,0,0
"624","Sus scrofa","2021-02","02","2021",7,7,0,745,0.00939597315436242,0.263087248322148,0.00939597315436242,0.263087248322148,0,0
"625","Sus scrofa","2021-03","03","2021",16,26,1,866,0.0184757505773672,0.572748267898383,0.0300230946882217,0.930715935334873,0.00115473441108545,0.035796766743649
"626","Sus scrofa","2021-04","04","2021",15,34,14,769,0.0195058517555267,0.5851755526658,0.0442132639791938,1.32639791937581,0.0182054616384915,0.546163849154746
"627","Sus scrofa","2021-05","05","2021",13,20,2,814,0.015970515970516,0.495085995085995,0.0245700245700246,0.761670761670762,0.00245700245700246,0.0761670761670762
"628","Sus scrofa","2021-06","06","2021",30,64,23,797,0.0376411543287327,1.12923462986198,0.0803011292346299,2.4090338770389,0.0288582183186951,0.865746549560853
"629","Sus scrofa","2021-07","07","2021",34,60,16,836,0.0406698564593301,1.26076555023923,0.0717703349282297,2.22488038277512,0.0191387559808612,0.593301435406699
"630","Sus scrofa","2021-08","08","2021",57,110,18,909,0.0627062706270627,1.94389438943894,0.121012101210121,3.75137513751375,0.0198019801980198,0.613861386138614
"631","Sus scrofa","2021-09","09","2021",47,70,7,857,0.0548424737456243,1.64527421236873,0.0816802800466744,2.45040840140023,0.00816802800466744,0.245040840140023
"632","Sus scrofa","2021-10","10","2021",110,182,40,913,0.120481927710843,3.73493975903614,0.19934282584885,6.17962760131435,0.0438116100766703,1.35815991237678
"633","Sus scrofa","2021-11","11","2021",82,114,15,757,0.108322324966975,3.24966974900925,0.150594451783355,4.51783355350066,0.0198150594451783,0.59445178335535
"634","Sus scrofa","2021-12","12","2021",7,16,4,525,0.0133333333333333,0.413333333333333,0.0304761904761905,0.944761904761905,0.00761904761904762,0.236190476190476
"635","Sus scrofa","2022-01","01","2022",4,4,0,563,0.00710479573712256,0.220248667850799,0.00710479573712256,0.220248667850799,0,0
"636","Sus scrofa","2022-02","02","2022",8,12,0,559,0.0143112701252236,0.400715563506261,0.0214669051878354,0.601073345259392,0,0
"637","Sus scrofa","2022-03","03","2022",17,29,0,713,0.0238429172510519,0.739130434782609,0.0406732117812062,1.26086956521739,0,0
"638","Sus scrofa","2022-04","04","2022",10,14,0,712,0.0140449438202247,0.421348314606742,0.0196629213483146,0.589887640449438,0,0
"639","Sus scrofa","2022-05","05","2022",9,18,9,801,0.0112359550561798,0.348314606741573,0.0224719101123595,0.696629213483146,0.0112359550561798,0.348314606741573
"640","Sus scrofa","2022-06","06","2022",13,21,3,731,0.0177838577291382,0.533515731874145,0.0287277701778386,0.861833105335157,0.00410396716826265,0.12311901504788
"641","Sus scrofa","2022-07","07","2022",54,112,31,762,0.0708661417322835,2.19685039370079,0.146981627296588,4.55643044619423,0.0406824146981627,1.26115485564304
"642","Sus scrofa","2022-08","08","2022",62,180,84,859,0.0721769499417928,2.23748544819558,0.209545983701979,6.49592549476135,0.0977881257275902,3.0314318975553
"643","Sus scrofa","2022-09","09","2022",17,25,1,793,0.021437578814628,0.64312736443884,0.0315258511979823,0.94577553593947,0.00126103404791929,0.0378310214375788
"644","Sus scrofa","2022-10","10","2022",19,40,14,598,0.0317725752508361,0.98494983277592,0.0668896321070234,2.07357859531773,0.0234113712374582,0.725752508361204
"645","Sus scrofa","2022-11","11","2022",10,26,1,529,0.0189035916824197,0.56710775047259,0.0491493383742911,1.47448015122873,0.00189035916824197,0.056710775047259
"646","Sus scrofa","2022-12","12","2022",2,3,0,293,0.0068259385665529,0.21160409556314,0.0102389078498294,0.31740614334471,0,0
"647","Tetrao urogallus","2020-11","11","2020",1,1,0,691,0.00144717800289436,0.0434153400868307,0.00144717800289436,0.0434153400868307,0,0
"648","Tetrao urogallus","2020-12","12","2020",1,1,0,548,0.00182481751824818,0.0565693430656934,0.00182481751824818,0.0565693430656934,0,0
"649","Tetrao urogallus","2021-01","01","2021",2,2,0,749,0.00267022696929239,0.0827770360480641,0.00267022696929239,0.0827770360480641,0,0
"650","Ursus arctos","2020-02","02","2020",2,2,0,678,0.00294985250737463,0.0855457227138643,0.00294985250737463,0.0855457227138643,0,0
"651","Ursus arctos","2020-03","03","2020",15,15,0,758.5,0.01977587343441,0.613052076466711,0.01977587343441,0.613052076466711,0,0
"652","Ursus arctos","2020-04","04","2020",39,40,0,784,0.0497448979591837,1.49234693877551,0.0510204081632653,1.53061224489796,0,0
"653","Ursus arctos","2020-05","05","2020",31,31,0,779,0.0397946084724005,1.23363286264442,0.0397946084724005,1.23363286264442,0,0
"654","Ursus arctos","2020-06","06","2020",27,31,5,700,0.0385714285714286,1.15714285714286,0.0442857142857143,1.32857142857143,0.00714285714285714,0.214285714285714
"655","Ursus arctos","2020-07","07","2020",28,30,2,733,0.0381991814461119,1.18417462482947,0.0409276944065484,1.268758526603,0.00272851296043656,0.0845839017735334
"656","Ursus arctos","2020-08","08","2020",57,78,21,808,0.0705445544554455,2.18688118811881,0.0965346534653465,2.99257425742574,0.025990099009901,0.805693069306931
"657","Ursus arctos","2020-09","09","2020",85,98,12,767,0.110821382007823,3.32464146023468,0.127770534550196,3.83311603650587,0.015645371577575,0.469361147327249
"658","Ursus arctos","2020-10","10","2020",18,20,1,765,0.0235294117647059,0.729411764705882,0.0261437908496732,0.810457516339869,0.00130718954248366,0.0405228758169935
"659","Ursus arctos","2020-11","11","2020",14,15,1,691,0.020260492040521,0.607814761215629,0.0217076700434153,0.65123010130246,0.00144717800289436,0.0434153400868307
"660","Ursus arctos","2020-12","12","2020",10,10,0,548,0.0182481751824818,0.565693430656934,0.0182481751824818,0.565693430656934,0,0
"661","Ursus arctos","2021-01","01","2021",5,5,0,749,0.00667556742323097,0.20694259012016,0.00667556742323097,0.20694259012016,0,0
"662","Ursus arctos","2021-02","02","2021",13,18,5,745,0.0174496644295302,0.488590604026846,0.0241610738255034,0.676510067114094,0.00671140939597315,0.187919463087248
"663","Ursus arctos","2021-03","03","2021",17,17,0,866,0.0196304849884527,0.608545034642032,0.0196304849884527,0.608545034642032,0,0
"664","Ursus arctos","2021-04","04","2021",44,44,0,769,0.0572171651495449,1.71651495448635,0.0572171651495449,1.71651495448635,0,0
"665","Ursus arctos","2021-05","05","2021",25,28,4,814,0.0307125307125307,0.952088452088452,0.0343980343980344,1.06633906633907,0.00491400491400491,0.152334152334152
"666","Ursus arctos","2021-06","06","2021",14,16,2,797,0.0175658720200753,0.526976160602258,0.0200752823086575,0.602258469259724,0.00250941028858218,0.0752823086574655
"667","Ursus arctos","2021-07","07","2021",44,64,20,836,0.0526315789473684,1.63157894736842,0.076555023923445,2.37320574162679,0.0239234449760766,0.741626794258373
"668","Ursus arctos","2021-08","08","2021",44,55,13,909,0.0484048404840484,1.5005500550055,0.0605060506050605,1.87568756875688,0.0143014301430143,0.443344334433443
"669","Ursus arctos","2021-09","09","2021",47,60,15,857,0.0548424737456243,1.64527421236873,0.0700116686114352,2.10035005834306,0.0175029171528588,0.525087514585764
"670","Ursus arctos","2021-10","10","2021",39,44,3,913,0.0427163198247536,1.32420591456736,0.0481927710843374,1.49397590361446,0.00328587075575027,0.101861993428258
"671","Ursus arctos","2021-11","11","2021",16,16,0,757,0.0211360634081902,0.634081902245707,0.0211360634081902,0.634081902245707,0,0
"672","Ursus arctos","2022-01","01","2022",1,1,0,563,0.00177619893428064,0.0550621669626998,0.00177619893428064,0.0550621669626998,0,0
"673","Ursus arctos","2022-03","03","2022",14,16,2,713,0.0196353436185133,0.608695652173913,0.0224403927068724,0.695652173913043,0.00280504908835905,0.0869565217391304
"674","Ursus arctos","2022-04","04","2022",21,25,1,712,0.0294943820224719,0.884831460674157,0.0351123595505618,1.05337078651685,0.00140449438202247,0.0421348314606742
"675","Ursus arctos","2022-05","05","2022",28,29,0,801,0.034956304619226,1.083645443196,0.0362047440699126,1.12234706616729,0,0
"676","Ursus arctos","2022-06","06","2022",35,36,1,731,0.0478796169630643,1.43638850889193,0.0492476060191518,1.47742818057456,0.00136798905608755,0.0410396716826265
"677","Ursus arctos","2022-07","07","2022",139,157,17,762,0.18241469816273,5.65485564304462,0.206036745406824,6.38713910761155,0.0223097112860892,0.691601049868766
"678","Ursus arctos","2022-08","08","2022",56,66,4,859,0.0651920838183935,2.0209545983702,0.0768335273573923,2.38183934807916,0.00465657741559953,0.144353899883586
"679","Ursus arctos","2022-09","09","2022",38,43,1,793,0.0479192938209332,1.43757881462799,0.0542244640605296,1.62673392181589,0.00126103404791929,0.0378310214375788
"680","Ursus arctos","2022-10","10","2022",29,31,2,598,0.048494983277592,1.50334448160535,0.0518394648829431,1.60702341137124,0.00334448160535117,0.103678929765886
"681","Ursus arctos","2022-11","11","2022",18,19,1,529,0.0340264650283554,1.02079395085066,0.0359168241965974,1.07750472589792,0.00189035916824197,0.056710775047259
"682","Ursus arctos","2022-12","12","2022",6,12,2,293,0.0204778156996587,0.63481228668942,0.0409556313993174,1.26962457337884,0.0068259385665529,0.21160409556314
"683","Vehicle sp.","2020-01","01","2020",93,93,0,615,0.151219512195122,4.68780487804878,0.151219512195122,4.68780487804878,0,0
"684","Vehicle sp.","2020-02","02","2020",179,179,0,678,0.26401179941003,7.65634218289086,0.26401179941003,7.65634218289086,0,0
"685","Vehicle sp.","2020-03","03","2020",127,127,0,758.5,0.167435728411338,5.19050758075148,0.167435728411338,5.19050758075148,0,0
"686","Vehicle sp.","2020-04","04","2020",223,223,0,784,0.284438775510204,8.53316326530612,0.284438775510204,8.53316326530612,0,0
"687","Vehicle sp.","2020-05","05","2020",209,209,0,779,0.268292682926829,8.31707317073171,0.268292682926829,8.31707317073171,0,0
"688","Vehicle sp.","2020-06","06","2020",316,316,0,700,0.451428571428571,13.5428571428571,0.451428571428571,13.5428571428571,0,0
"689","Vehicle sp.","2020-07","07","2020",223,223,0,733,0.304229195088677,9.43110504774898,0.304229195088677,9.43110504774898,0,0
"690","Vehicle sp.","2020-08","08","2020",147,147,0,808,0.181930693069307,5.63985148514851,0.181930693069307,5.63985148514851,0,0
"691","Vehicle sp.","2020-09","09","2020",164,164,0,767,0.213820078226858,6.41460234680574,0.213820078226858,6.41460234680574,0,0
"692","Vehicle sp.","2020-10","10","2020",119,119,0,765,0.155555555555556,4.82222222222222,0.155555555555556,4.82222222222222,0,0
"693","Vehicle sp.","2020-11","11","2020",112,112,0,691,0.162083936324168,4.86251808972504,0.162083936324168,4.86251808972504,0,0
"694","Vehicle sp.","2020-12","12","2020",62,62,0,548,0.113138686131387,3.50729927007299,0.113138686131387,3.50729927007299,0,0
"695","Vehicle sp.","2021-01","01","2021",77,77,0,749,0.102803738317757,3.18691588785047,0.102803738317757,3.18691588785047,0,0
"696","Vehicle sp.","2021-02","02","2021",134,134,0,745,0.179865771812081,5.03624161073826,0.179865771812081,5.03624161073826,0,0
"697","Vehicle sp.","2021-03","03","2021",222,222,0,866,0.25635103926097,7.94688221709007,0.25635103926097,7.94688221709007,0,0
"698","Vehicle sp.","2021-04","04","2021",114,114,0,769,0.148244473342003,4.44733420026008,0.148244473342003,4.44733420026008,0,0
"699","Vehicle sp.","2021-05","05","2021",181,181,0,814,0.222358722358722,6.89312039312039,0.222358722358722,6.89312039312039,0,0
"700","Vehicle sp.","2021-06","06","2021",201,202,0,797,0.252195734002509,7.56587202007528,0.2534504391468,7.60351317440401,0,0
"701","Vehicle sp.","2021-07","07","2021",218,226,0,836,0.260765550239234,8.08373205741627,0.270334928229665,8.38038277511962,0,0
"702","Vehicle sp.","2021-08","08","2021",367,368,0,909,0.403740374037404,12.5159515951595,0.404840484048405,12.5500550055005,0,0
"703","Vehicle sp.","2021-09","09","2021",174,175,0,857,0.203033838973162,6.09101516919487,0.204200700116686,6.12602100350058,0,0
"704","Vehicle sp.","2021-10","10","2021",302,307,0,913,0.330777656078861,10.2541073384447,0.336254107338445,10.4238773274918,0,0
"705","Vehicle sp.","2021-11","11","2021",98,99,0,757,0.129458388375165,3.88375165125495,0.130779392338177,3.92338177014531,0,0
"706","Vehicle sp.","2021-12","12","2021",176,176,0,525,0.335238095238095,10.392380952381,0.335238095238095,10.392380952381,0,0
"707","Vehicle sp.","2022-01","01","2022",86,86,0,563,0.152753108348135,4.73534635879219,0.152753108348135,4.73534635879219,0,0
"708","Vehicle sp.","2022-02","02","2022",95,96,0,559,0.16994633273703,4.75849731663685,0.171735241502683,4.80858676207513,0,0
"709","Vehicle sp.","2022-03","03","2022",229,234,0,713,0.321178120617111,9.95652173913044,0.328190743338008,10.1739130434783,0,0
"710","Vehicle sp.","2022-04","04","2022",234,250,0,712,0.328651685393258,9.85955056179775,0.351123595505618,10.5337078651685,0,0
"711","Vehicle sp.","2022-05","05","2022",379,414,0,801,0.473158551810237,14.6679151061174,0.51685393258427,16.0224719101124,0,0
"712","Vehicle sp.","2022-06","06","2022",206,210,0,731,0.281805745554036,8.45417236662107,0.287277701778386,8.61833105335157,0,0
"713","Vehicle sp.","2022-07","07","2022",306,313,0,762,0.401574803149606,12.4488188976378,0.410761154855643,12.7335958005249,0,0
"714","Vehicle sp.","2022-08","08","2022",662,665,0,859,0.770663562281723,23.8905704307334,0.774155995343423,23.9988358556461,0,0
"715","Vehicle sp.","2022-09","09","2022",634,639,0,793,0.799495586380832,23.984867591425,0.805800756620429,24.1740226986129,0,0
"716","Vehicle sp.","2022-10","10","2022",273,273,0,598,0.456521739130435,14.1521739130435,0.456521739130435,14.1521739130435,0,0
"717","Vehicle sp.","2022-11","11","2022",85,85,0,529,0.160680529300567,4.82041587901701,0.160680529300567,4.82041587901701,0,0
"718","Vehicle sp.","2022-12","12","2022",32,32,0,293,0.109215017064846,3.38566552901024,0.109215017064846,3.38566552901024,0,0
"719","Vulpes vulpes","2020-01","01","2020",41,41,0,615,0.0666666666666667,2.06666666666667,0.0666666666666667,2.06666666666667,0,0
"720","Vulpes vulpes","2020-02","02","2020",46,46,0,678,0.0678466076696165,1.96755162241888,0.0678466076696165,1.96755162241888,0,0
"721","Vulpes vulpes","2020-03","03","2020",58,58,0,758.5,0.0764667106130521,2.37046802900461,0.0764667106130521,2.37046802900461,0,0
"722","Vulpes vulpes","2020-04","04","2020",91,91,0,784,0.116071428571429,3.48214285714286,0.116071428571429,3.48214285714286,0,0
"723","Vulpes vulpes","2020-05","05","2020",56,56,0,779,0.0718870346598203,2.22849807445443,0.0718870346598203,2.22849807445443,0,0
"724","Vulpes vulpes","2020-06","06","2020",58,58,0,700,0.0828571428571429,2.48571428571429,0.0828571428571429,2.48571428571429,0,0
"725","Vulpes vulpes","2020-07","07","2020",62,62,0,733,0.0845839017735334,2.62210095497954,0.0845839017735334,2.62210095497954,0,0
"726","Vulpes vulpes","2020-08","08","2020",38,38,0,808,0.047029702970297,1.45792079207921,0.047029702970297,1.45792079207921,0,0
"727","Vulpes vulpes","2020-09","09","2020",75,76,0,767,0.0977835723598435,2.93350717079531,0.0990873533246415,2.97262059973924,0,0
"728","Vulpes vulpes","2020-10","10","2020",51,51,1,765,0.0666666666666667,2.06666666666667,0.0666666666666667,2.06666666666667,0.00130718954248366,0.0405228758169935
"729","Vulpes vulpes","2020-11","11","2020",52,52,0,691,0.0752532561505065,2.2575976845152,0.0752532561505065,2.2575976845152,0,0
"730","Vulpes vulpes","2020-12","12","2020",32,32,0,548,0.0583941605839416,1.81021897810219,0.0583941605839416,1.81021897810219,0,0
"731","Vulpes vulpes","2021-01","01","2021",32,32,0,749,0.0427236315086782,1.32443257676903,0.0427236315086782,1.32443257676903,0,0
"732","Vulpes vulpes","2021-02","02","2021",50,50,1,745,0.0671140939597315,1.87919463087248,0.0671140939597315,1.87919463087248,0.00134228187919463,0.0375838926174497
"733","Vulpes vulpes","2021-03","03","2021",47,47,0,866,0.0542725173210162,1.6824480369515,0.0542725173210162,1.6824480369515,0,0
"734","Vulpes vulpes","2021-04","04","2021",58,58,0,769,0.0754226267880364,2.26267880364109,0.0754226267880364,2.26267880364109,0,0
"735","Vulpes vulpes","2021-05","05","2021",24,24,0,814,0.0294840294840295,0.914004914004914,0.0294840294840295,0.914004914004914,0,0
"736","Vulpes vulpes","2021-06","06","2021",76,76,0,797,0.095357590966123,2.86072772898369,0.095357590966123,2.86072772898369,0,0
"737","Vulpes vulpes","2021-07","07","2021",112,114,1,836,0.133971291866029,4.15311004784689,0.136363636363636,4.22727272727273,0.00119617224880383,0.0370813397129187
"738","Vulpes vulpes","2021-08","08","2021",159,160,0,909,0.174917491749175,5.42244224422442,0.176017601760176,5.45654565456546,0,0
"739","Vulpes vulpes","2021-09","09","2021",53,53,0,857,0.0618436406067678,1.85530921820303,0.0618436406067678,1.85530921820303,0,0
"740","Vulpes vulpes","2021-10","10","2021",75,75,0,913,0.0821467688937568,2.54654983570646,0.0821467688937568,2.54654983570646,0,0
"741","Vulpes vulpes","2021-11","11","2021",33,33,0,757,0.0435931307793923,1.30779392338177,0.0435931307793923,1.30779392338177,0,0
"742","Vulpes vulpes","2021-12","12","2021",28,28,0,525,0.0533333333333333,1.65333333333333,0.0533333333333333,1.65333333333333,0,0
"743","Vulpes vulpes","2022-01","01","2022",55,55,0,563,0.0976909413854352,3.02841918294849,0.0976909413854352,3.02841918294849,0,0
"744","Vulpes vulpes","2022-02","02","2022",37,38,0,559,0.0661896243291592,1.85330948121646,0.0679785330948122,1.90339892665474,0,0
"745","Vulpes vulpes","2022-03","03","2022",63,63,0,713,0.08835904628331,2.73913043478261,0.08835904628331,2.73913043478261,0,0
"746","Vulpes vulpes","2022-04","04","2022",32,32,0,712,0.0449438202247191,1.34831460674157,0.0449438202247191,1.34831460674157,0,0
"747","Vulpes vulpes","2022-05","05","2022",58,58,2,801,0.0724094881398252,2.24469413233458,0.0724094881398252,2.24469413233458,0.00249687890137328,0.0774032459425718
"748","Vulpes vulpes","2022-06","06","2022",32,32,0,731,0.0437756497948016,1.31326949384405,0.0437756497948016,1.31326949384405,0,0
"749","Vulpes vulpes","2022-07","07","2022",99,99,0,762,0.12992125984252,4.02755905511811,0.12992125984252,4.02755905511811,0,0
"750","Vulpes vulpes","2022-08","08","2022",56,57,0,859,0.0651920838183935,2.0209545983702,0.0663562281722934,2.05704307334109,0,0
"751","Vulpes vulpes","2022-09","09","2022",27,27,0,793,0.0340479192938209,1.02143757881463,0.0340479192938209,1.02143757881463,0,0
"752","Vulpes vulpes","2022-10","10","2022",29,29,0,598,0.048494983277592,1.50334448160535,0.048494983277592,1.50334448160535,0,0
"753","Vulpes vulpes","2022-11","11","2022",22,22,0,529,0.0415879017013233,1.2476370510397,0.0415879017013233,1.2476370510397,0,0
"754","Vulpes vulpes","2022-12","12","2022",13,13,0,293,0.0443686006825939,1.37542662116041,0.0443686006825939,1.37542662116041,0,0
"755","blank sp","2019-03","03","2019",1,1,0,30,0.0333333333333333,1.03333333333333,0.0333333333333333,1.03333333333333,0,0
"756","blank sp","2021-08","08","2021",1,1,0,909,0.0011001100110011,0.0341034103410341,0.0011001100110011,0.0341034103410341,0,0
